Drug_ID,Drug,Y,split,AvgIpc,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
Drug 959,CC1=C(CCC(=O)[O-])c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)OC(C)c1c(C)c2cc4nc(cc5nc(cc6[nH]c(cc1[nH]2)c(C)c6C(C)O)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)C(C)=C3CCC(=O)[O-],0,valid,1.7445306593838426,2.2794376882273046,-2.204963924416777,2.4321142955885997,-2.2125233165394675,5.985375995985983,-0.30642410751421156,16.497651171453615,9.978273189656555,1.1957173634808829,4423.222031969904,62.77168029724865,50.94257366694237,50.94257366694237,41.18146745498734,29.320980737541575,29.320980737541575,23.322673223765673,23.322673223765673,17.63975515889213,17.63975515889213,13.028465726264614,13.028465726264614,48.2930867028006,49.817313105331515,0.0,51.36657298340809,123.10435080338885,55.67312707045904,0.0,25.980208536304467,105.63557440767589,19.93591408378883,24.67277703758888,1174.5185993796395,0.367816091954023,0.5977011494252874,0.8735632183908046,0.35294117647058826,-9.040000000000001,87,1104.7929999999992,1.7445306593838426,61.0608557265805,24.022193412890495,11.85876335807927,501.9794055375424,12.027443007272113,0.550159493168175,12.027443007272113,0.08280267970766535,0.10646539056759341,0.08280267970766535,-1.2245263556651491,-0.550159493168175,8.965280000000007,327.0494000000006,1175.352999999999,6,19,0,4,4,0,6,6,15,6,19,0,18,0,0,0,452,74.49009014292041,0.0,0.0,0.0,0.0,0.0,0.0,19.93591408378883,0.0,0.0,0.0,249.8209981347306,90.26463285952548,69.96728950978088,10,54.554176059131564,112.59566313329167,0.0,39.87182816757766,0.0,158.86728493068878,0.0,138.58997244005658,0.0,0.0,14.96551724137931,20.426109579362823,0.0,0.0,0.0,73.96210410906646,23.915011690087333,27.694948798762496,221.23137202429,48.53093654769288,0.0,88.71844198148425,0.0,324.93,7.257480593757946,0.0,82.45433079261885,70.44380037241088,21.409688585000474,-4.877079617641085,15.065922320544741,-3.6230594346498632,22.702249721291384,0.0,4,2,2,0,0,8,4,0,4,4,4,4,0,0,0,4,4,0,0,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04675439950507901
Drug 311,OCCOCC[NH+]1CCN(C2=[NH+]c3ccccc3Sc3ccccc32)CC1,0,valid,2.8832795748644706,2.3168195661647624,-2.2896958477281197,2.3465154349117547,-3.1501565609659434,7.992203486686781,-0.9039423427563882,32.16658073392475,10.136490142818898,1.5034017677237106,803.5186584789169,18.476480726871788,15.486580174937034,16.30307675586476,13.347667890550102,9.623249365613052,10.439745946540778,6.891015098076548,7.974792054563374,5.124580092812395,6.276398431043196,3.652615787430423,4.686458524808178,0.0,0.0,0.0,6.606881964512918,6.606881964512918,39.33066399407579,26.877424503173376,4.899909730850477,11.761884949391115,58.42325101117902,9.843390348640755,385.18130094418,1.0,1.7407407407407407,2.5555555555555554,0.38095238095238093,-1.859999999999999,27,358.3170000000002,2.8832795748644706,18.50084730171864,8.885924063609108,4.352616912155156,164.20719288140702,8.80513316598856,0.39398029519044697,8.80513316598856,0.2833000676375611,0.1031701286866955,0.2833000676375611,0.1031701286866955,-0.39398029519044697,-0.4804999999999957,106.78020000000005,385.5330000000002,3,5,0,2,2,2,0,2,4,3,6,0,5,0,1,1,142,14.743300079491231,38.41116830424644,0.0,0.0,5.835619785757269,0.0,0.0,9.892314463486144,0.0,0.0,36.027353223237554,24.26546827384644,4.895483475517775,30.279580860753523,4,19.735704812126897,23.284891009831945,0.0,4.899909730850477,0.0,9.79096695103555,52.54442792310162,54.09438803938988,0.0,0.0,17.074074074074073,9.892314463486144,5.687386274683562,0.0,11.761884949391115,68.38648483455007,4.736862953800049,0.0,5.563451491696996,58.32190349872843,0.0,0.0,0.0,51.11,5.426034499779471,1.8351812803508674,10.34828347131582,8.80513316598856,2.466952913041478,1.220954171907004,17.205539868723456,0.0,6.525253962226676,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.6088977648167594
Drug 1155,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1,valid,3.4060137903253116,2.451909748148632,-2.3932208226790417,2.4049683845544156,-2.4830572307888716,5.900349151695945,-0.17184013716168034,16.557199089706867,9.856922713095722,1.1632844241317224,1685.1199554438626,29.879739930764963,24.85644893119235,24.85644893119235,20.817048796132656,15.65470635889375,15.65470635889375,12.235910395889263,12.235910395889263,9.965617272105158,9.965617272105158,7.470643971301112,7.470643971301112,11.570356098935537,19.490138947056174,0.0,24.68021055342935,60.361202476186506,34.871471161327065,32.35197768060318,23.623570984405198,17.032643867773697,11.823646930541102,14.457704428547306,586.279134936,1.069767441860465,1.8372093023255813,2.558139534883721,0.5151515151515151,-3.76,43,548.3850000000003,3.4060137903253116,28.03622737090953,10.749003948713428,4.53453316673796,249.75556271695103,13.581172940208692,0.45819772812578813,13.581172940208692,0.4147281886749819,0.09513302905940568,0.4147281886749819,-1.863973747550237,-0.45819772812578813,4.0911000000000035,159.94579999999968,586.6890000000004,1,10,0,4,4,1,2,3,9,1,10,0,4,0,2,2,226,28.947172411933117,12.356393797796823,5.601050810983688,0.0,5.559266895052007,12.062545358890263,4.794537184071822,14.57305288909085,0.0,0.0,20.268296022307258,81.44336231492466,35.6444808388319,29.012764604922754,7,24.169327670584444,22.96547029097132,0.0,19.35089763043952,0.0,83.58775577042047,26.1790256236503,56.87307831975825,0.0,17.137367822980828,22.209302325581394,10.296129848852056,4.794537184071822,5.749511833283905,0.0,68.74083683696874,34.704910942207064,0.0,74.62621010372528,29.060005457918262,0.0,22.29078092177798,0.0,114.2,12.716270371126281,0.0,48.53387816811252,12.035383886416401,2.3848356394347143,-0.26559960489814327,7.767862197184429,6.261551748089342,7.649150927867793,0.0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.35595556922918214
Drug 1254,CCCCCCOC(=O)/[NH+]=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,0,valid,3.3826451305831533,2.2138196898977167,-2.2112605285901203,2.212216476334314,-2.7933584164816248,6.069884513492716,-0.3685947948683739,16.54645005499532,10.137591216097011,1.405762039342767,1651.932147673626,32.890329810315365,26.622260095273585,26.622260095273585,22.299264050931818,15.54648391096414,15.54648391096414,10.656447916620875,10.656447916620875,7.350545925462826,7.350545925462826,4.82713803818578,4.82713803818578,6.093240070938415,14.383611552215466,0.0,37.28456479641213,35.61310484927077,42.71177798200379,4.899909730850477,55.585150250534966,29.813872835853374,22.216909057279832,20.19137190570949,628.3241938640899,0.9782608695652174,1.7608695652173914,2.4782608695652173,0.35294117647058826,-5.26,46,586.4180000000001,3.3826451305831533,33.629405722679785,16.711547165268897,9.130074796960628,268.1813235590379,13.623437747631844,0.5043834779376468,13.623437747631844,0.5043834779376468,0.047273639328951234,0.4659201434560121,-0.5657207796504407,-0.4659201434560121,3.683200000000003,176.39529999999957,628.7540000000002,4,12,0,0,0,2,2,4,9,3,12,0,15,0,0,0,242,19.357614159397784,11.642267275834955,0.0,0.0,11.742799515108775,12.062545358890263,20.222651576156306,9.967957041894415,9.786941916707491,0.0,32.25256913693026,67.94186243877112,31.0401097265834,42.77619488479394,4,28.84974219245123,46.343995361750146,0.0,14.53505668968577,12.781339459839375,52.49633891992386,29.975218669795222,83.81182173762312,0.0,0.0,11.326086956521738,20.94277054465466,16.299786236590414,0.0,0.0,58.09892189862322,27.860691480261686,0.0,67.69742717947703,66.86051425622918,0.0,11.033401435232523,0.0,155.64,12.209440016174494,0.0,50.83775464520361,3.356337390371065,9.533222388756808,0.757206180120012,17.981034088044748,5.174333651273263,5.06664838828952,1.9173565850998116,0,0,0,1,0,3,0,0,0,0,3,3,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0.07736798847298267
Drug 385,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,0,valid,2.871484781420509,2.6754335163557053,-2.3799096541776317,2.4592156149440396,-2.6093851601428275,7.934627526716513,-0.31234210246055005,32.228239445148304,9.962358495983251,2.097498683882936,684.5109353405426,14.706742302257043,10.46195876391461,11.278455344842337,9.287529253004426,5.8842009715854084,7.43052044950697,5.139664365658507,7.706460431800479,3.9833692728474706,6.7458325653085565,2.9093768142076226,5.2644043072879345,37.876474249055114,23.113398747313287,0.0,12.965578028838586,0.0,4.899909730850477,23.999227278061962,0.0,0.0,10.312066903955905,0.0,299.04556403191,1.6,2.3,2.8,0.6,-1.9700000000000002,20,288.20000000000005,2.871484781420509,13.03356205581792,3.7788338278898443,1.3905939861083896,113.63712273819698,12.51635865457294,0.5478270316246059,12.51635865457294,0.2269195434963109,0.18148762282690845,0.2269195434963109,-3.8352546296296297,-0.5478270316246059,-2.857899999999997,61.39280000000002,299.288,0,9,0,2,2,0,1,1,8,0,10,0,3,0,2,2,108,14.800974309763006,10.120895266186299,9.837253136417502,5.907179729351506,0.0,0.0,9.476340119217006,8.417796984328938,0.0,5.098681808301038,5.213385095654868,6.923737199690624,6.196843571613076,31.17356771755147,3,23.113398747313287,21.713738153720854,0.0,19.893779569951565,0.0,36.052051323863466,0.0,12.393687143226153,0.0,0.0,34.65,5.106527394840706,0.0,0.0,0.0,56.35079766691811,25.97108391047372,0.0,13.344558822616634,12.393687143226153,0.0,0.0,0.0,125.28999999999999,24.588477418745278,0.0,23.78505149281935,17.49213159800957,0.0,-2.067749433106575,-1.511157407407407,2.6136398494583024,1.1015277777777779,-3.8352546296296297,1,0,0,0,0,3,0,0,1,1,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5495134918977113
Drug 904,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,0,valid,2.3585739479031846,2.257617758881145,-2.324857885324126,2.4026076088302357,-2.1862791435749407,5.786215413210104,-0.29708224827220825,16.36458361777061,9.724054693646233,2.791584958361643,566.514664398947,16.750712376627057,14.401918539625125,14.401918539625125,10.220051237716591,7.84740587921929,7.84740587921929,6.7419658766965656,6.7419658766965656,4.119114188167247,4.119114188167247,2.866362371577336,2.866362371577336,5.9693052879518484,9.901064578912528,0.0,5.414990469396779,5.5731045300692665,11.649124636903148,30.408673928916564,12.999757306524504,19.075777413358384,32.923251812739636,0.0,299.20165368391,1.1818181818181819,1.8636363636363635,2.4545454545454546,0.45,-1.8299999999999996,22,272.21799999999996,2.3585739479031846,18.219578582052556,7.975506503757992,5.8849787267796065,134.17506073915436,10.4228941568092,0.5454569067704138,10.4228941568092,0.06449653696483869,0.2527440499398922,0.06449653696483869,-1.162324395761653,-0.5454569067704138,4.267900000000004,91.13300000000004,299.4340000000001,0,2,1,0,1,0,0,0,2,0,2,0,5,0,0,0,120,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37378399368919,62.670896104219096,0.0,5.9693052879518484,1,9.901064578912528,5.9693052879518484,0.0,0.0,5.414990469396779,53.881150867231156,0.0,58.74853876128035,0.0,0.0,20.227272727272727,5.106527394840706,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,5.414990469396779,53.881150867231156,58.74853876128035,0.0,0.0,0.0,40.129999999999995,0.0,0.0,10.4228941568092,10.4228941568092,4.994647116109733,-1.162324395761653,0.0,14.773510196643713,10.631712102723142,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5616544918724433
Drug 906,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,0,valid,2.3726499695843146,2.257592519197715,-2.3248579459196783,2.402597233112793,-2.185143822434643,5.365891774478636,0.3418232129082896,16.249499167508436,9.724054694791734,2.7758531600280003,495.9314560383046,15.880468888623982,14.239742335383905,14.239742335383905,9.864209190060024,7.8749585106413145,7.8749585106413145,6.6652910467372966,6.6652910467372966,4.186854525685966,4.186854525685966,2.84439043953411,2.84439043953411,0.0,0.0,0.0,6.606881964512918,5.414990469396779,5.5731045300692665,35.98177845898583,6.076020106833881,19.075777413358388,45.92300911926414,5.106527394840706,286.22966558,1.1904761904761905,1.9047619047619047,2.5238095238095237,0.5,-1.3399999999999999,21,256.21899999999994,2.3726499695843146,17.71086469989827,8.187904106559273,5.887343018584643,130.0135386391106,8.805606221965279,0.3922855873955016,8.805606221965279,0.06174951433787159,0.09849876444302819,0.06174951433787159,0.09849876444302819,-0.3922855873955016,5.510300000000006,93.21180000000004,286.45900000000006,1,1,1,0,1,0,0,0,1,1,1,0,5,0,0,0,116,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02290863059233,51.02177146731596,0.0,6.606881964512918,1,5.106527394840706,0.0,0.0,0.0,5.414990469396779,53.881150867231156,6.606881964512918,58.74853876128035,0.0,0.0,20.857142857142858,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.414990469396779,53.881150867231156,58.74853876128035,0.0,0.0,0.0,20.23,0.0,0.0,0.0,8.805606221965279,5.658978228720067,0.0,0.0,16.28479534344588,11.167286872535442,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6605933879271789
Drug 907,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,0,valid,2.3585739479031846,2.257617758881145,-2.324857885324126,2.4026076088302357,-2.1862791435749407,5.786215413210104,-0.29708224827220825,16.36458361777061,9.724054693646233,2.791584958361643,566.514664398947,16.750712376627057,14.401918539625125,14.401918539625125,10.220051237716591,7.84740587921929,7.84740587921929,6.7419658766965656,6.7419658766965656,4.119114188167247,4.119114188167247,2.866362371577336,2.866362371577336,5.9693052879518484,9.901064578912528,0.0,5.414990469396779,5.5731045300692665,11.649124636903148,30.408673928916564,12.999757306524504,19.075777413358384,32.923251812739636,0.0,299.20165368391,1.1818181818181819,1.8636363636363635,2.4545454545454546,0.45,-1.8299999999999996,22,272.21799999999996,2.3585739479031846,18.219578582052556,7.975506503757992,5.8849787267796065,134.17506073915436,10.4228941568092,0.5454569067704138,10.4228941568092,0.06449653696483869,0.2527440499398922,0.06449653696483869,-1.162324395761653,-0.5454569067704138,4.267900000000004,91.13300000000004,299.4340000000001,0,2,1,0,1,0,0,0,2,0,2,0,5,0,0,0,120,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37378399368919,62.670896104219096,0.0,5.9693052879518484,1,9.901064578912528,5.9693052879518484,0.0,0.0,5.414990469396779,53.881150867231156,0.0,58.74853876128035,0.0,0.0,20.227272727272727,5.106527394840706,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,5.414990469396779,53.881150867231156,58.74853876128035,0.0,0.0,0.0,40.129999999999995,0.0,0.0,10.4228941568092,10.4228941568092,4.994647116109733,-1.162324395761653,0.0,14.773510196643713,10.631712102723142,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5616544918724433
Drug 908,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)[O-])C(C)(C)CCC1,0,valid,2.3585739479031846,2.257617758881145,-2.324857885324126,2.4026076088302357,-2.1862791435749407,5.786215413210104,-0.29708224827220825,16.36458361777061,9.724054693646233,2.791584958361643,566.514664398947,16.750712376627057,14.401918539625125,14.401918539625125,10.220051237716591,7.84740587921929,7.84740587921929,6.7419658766965656,6.7419658766965656,4.119114188167247,4.119114188167247,2.866362371577336,2.866362371577336,5.9693052879518484,9.901064578912528,0.0,5.414990469396779,5.5731045300692665,11.649124636903148,30.408673928916564,12.999757306524504,19.075777413358384,32.923251812739636,0.0,299.20165368391,1.1818181818181819,1.8636363636363635,2.4545454545454546,0.45,-1.8299999999999996,22,272.21799999999996,2.3585739479031846,18.219578582052556,7.975506503757992,5.8849787267796065,134.17506073915436,10.4228941568092,0.5454569067704138,10.4228941568092,0.06449653696483869,0.2527440499398922,0.06449653696483869,-1.162324395761653,-0.5454569067704138,4.267900000000004,91.13300000000004,299.4340000000001,0,2,1,0,1,0,0,0,2,0,2,0,5,0,0,0,120,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37378399368919,62.670896104219096,0.0,5.9693052879518484,1,9.901064578912528,5.9693052879518484,0.0,0.0,5.414990469396779,53.881150867231156,0.0,58.74853876128035,0.0,0.0,20.227272727272727,5.106527394840706,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,5.414990469396779,53.881150867231156,58.74853876128035,0.0,0.0,0.0,40.129999999999995,0.0,0.0,10.4228941568092,10.4228941568092,4.994647116109733,-1.162324395761653,0.0,14.773510196643713,10.631712102723142,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5616544918724433
Drug 1115,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1,0,valid,2.4693050621799517,2.3763210424168566,-2.343143614311143,2.228516462218645,-2.7323737831389376,5.8862926815704455,-0.42940587138032876,16.533298928464365,9.878815178122926,2.9815100402351518,418.3688686812758,16.698306133819763,14.055278413736321,14.055278413736321,10.421452615420641,8.057669256279633,8.057669256279633,5.642089692826025,5.642089692826025,3.8771844807918003,3.8771844807918003,2.684813485809245,2.684813485809245,0.0,9.589074368143644,0.0,36.168099451095884,18.600808117508194,12.841643245852019,6.923737199690624,12.999757306524504,0.0,24.897930480549764,9.473725907600098,313.21218382809,1.3636363636363635,2.0,2.5,0.75,-1.4000000000000001,22,284.186,2.4693050621799517,18.64854368932039,8.901512287334594,5.103401360544219,131.9578360977872,11.981765400604687,0.462629674885195,11.981765400604687,0.33350099717133186,0.0891238084740067,0.33350099717133186,-0.3569850718065004,-0.462629674885195,0.5686000000000015,82.85680000000005,313.418,4,6,1,0,1,0,0,0,4,2,6,0,7,0,0,0,126,20.524181988768614,18.187648046044224,0.0,5.907179729351506,0.0,5.9693052879518484,4.794537184071822,4.794537184071822,0.0,0.0,13.847474399381248,25.841400552376523,18.9176633526859,12.71084835226122,1,24.796467752905926,11.876485017303354,0.0,5.316788604006331,0.0,71.24902810133304,6.606881964512918,11.649124636903148,0.0,0.0,24.818181818181817,11.050456081168516,0.0,0.0,0.0,42.7749814156088,19.06280027574374,0.0,46.95741366754052,11.649124636903148,0.0,0.0,0.0,92.27,11.167417485512724,0.0,23.42084139946153,2.903479623330814,4.673395219198791,-0.4441170372469969,-0.35745842781557124,3.759438434324347,7.710336636567698,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6721029169565504
Drug 1246,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0,valid,2.8583569225054895,2.2582700943210527,-2.3248585833876985,2.403249874854805,-2.1851445426332488,5.688912947443661,-0.14204901003164178,16.53213041475762,9.724054097273891,2.133276457973302,803.1988918689792,28.064420875611813,26.00852025742334,26.00852025742334,18.258056040177376,15.816314341462974,15.816314341462974,12.15837024991374,12.15837024991374,7.9076759682717945,7.9076759682717945,5.325730801262923,5.325730801262923,0.0,4.794537184071822,0.0,11.384295757348628,13.027703587438928,18.414747775921285,106.61081631117199,0.0,6.076020106833881,71.92252373231314,4.736862953800049,524.45933116,0.8421052631578947,1.4210526315789473,2.0,0.6944444444444444,-1.8299999999999996,38,464.39400000000035,2.8583569225054895,34.197647221454254,21.0478396945262,16.896788553519944,236.33344604681102,12.010108288757117,0.46142063590596905,12.010108288757117,0.30559466598788376,0.07202304801967285,0.30559466598788376,-0.07202304801967285,-0.46142063590596905,11.542499999999986,167.39699999999962,524.8740000000004,0,2,1,0,1,0,0,0,2,0,2,0,20,0,0,0,216,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,144.92048519856124,63.518613197075844,6.4208216229260096,0.0,1,9.53140013787187,5.9693052879518484,0.0,0.0,5.414990469396779,150.69639078788595,6.606881964512918,58.74853876128035,0.0,0.0,16.68421052631579,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.414990469396779,150.69639078788595,58.74853876128035,0.0,0.0,0.0,26.3,5.401547540941915,0.0,12.010108288757117,0.0,5.650379823419333,-0.07202304801967285,0.0,34.27602188919833,13.817298839036312,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.08987434515285701
