Drug_ID,Drug,Y,split,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Drug_133,COc1c2c(cc3c1OCO3)CCN(C)C2,0,test,5.47212962962963,5.47212962962963,0.2960574924414212,0.2960574924414212,0.7171697076058046,18.375,221.25599999999991,206.13599999999997,221.10519334,86,0,0.23101680579849085,-0.49235760698576553,0.49235760698576553,0.23101680579849085,1.375,2.25,3.0625,16.70139074607138,9.978090302692587,2.269718285376313,-2.2643793978379647,2.4572656141344766,-2.264586100223132,5.601863018892206,0.17067021849356317,2.733090796028884,2.1556781202390702,430.7623164021044,11.120955864630139,9.577735860827365,9.577735860827365,7.792024997884275,5.4620971732590915,5.4620971732590915,4.269061846858204,4.269061846858204,3.2097611390668614,3.2097611390668614,2.3740248329768057,2.3740248329768057,-1.4200000000000002,8893.47745027799,9.781107035232182,3.557109996352059,1.3325572374725936,94.70986285754216,19.110498592250625,0.0,11.49902366656781,12.542454139383732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.098312165761808,18.652964303522147,7.109797541277533,14.210588861400147,0.0,0.0,4.899909730850477,0.0,12.965578028838586,27.495168235967128,17.193270051855603,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,32.3950779668176,12.965578028838586,0.0,11.126902983393991,6.06636706846161,0.0,0.0,0.0,30.93,0.0,0.0,0.0,0.0,6.792942306099827,36.75886993460288,11.126902983393991,7.109797541277533,0.0,18.013948781989278,14.210588861400147,16.346219057067273,0.0,2.284777021919879,0.0,2.5552777777777784,2.424308390022676,2.0904629629629627,1.040509259259259,2.2870741213151926,3.8047047430083145,0.5,16,0,4,0,2,2,1,0,1,4,0,4,1,0,0,0,3,1.4118,59.15500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_263,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)OC2C1O,0,test,11.460450183567968,11.460450183567968,0.1569869614512469,-4.163756740607765,0.5650671444317394,33.90909090909091,329.209,317.11300000000006,329.05251973399993,118,0,0.4722360989477515,-0.38553776291949204,0.4722360989477515,0.38553776291949204,1.4090909090909092,2.227272727272727,3.0454545454545454,31.204696165090347,10.127507641566984,2.5220688739999693,-2.274451990193228,2.5209757635660264,-2.3866926491887623,7.4702137699226165,-0.06642005728238452,3.0148347305514536,1.7121030702404194,782.2529242018633,15.482763184195939,11.012046995869088,11.906474186869003,10.461126976610041,6.384048427828086,7.879493542838417,4.972999450797773,6.3791283952794195,3.6275132256935194,4.612718733812376,2.6218335583306853,3.586089216520354,-1.6200000000000003,160006.3236545573,14.003052318923194,4.685610591667546,2.0235505741883006,122.82279633100636,20.47046942855542,30.155919955625706,17.692941169337626,0.0,0.0,7.822697123132171,13.61459397121499,19.516983847772952,0.0,0.0,0.0,0.0,0.0,12.934202039277459,28.349344559748197,24.804437839351188,0.0,19.51903521063298,0.0,24.539800333979777,12.340549441675103,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,7.822697123132171,54.43775533598397,18.349405562155013,0.0,6.22790117073487,12.654640149529083,0.0,11.16387793838399,0.0,154.84,32.36249745711194,14.56498728252451,0.0,12.424744742347947,11.16387793838399,0.0,17.22173979732044,0.0,0.0,19.47568272455344,14.994277592674052,28.166368052258655,0.0,21.34068508189675,10.355878212396071,6.46183742129517,0.20194047269113535,0.0,-1.0670766495898785,-0.1569869614512469,-4.163756740607765,0.5,22,4,11,0,2,2,0,2,2,10,3,12,1,0,2,2,4,-0.8174000000000006,70.30250000000001,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_72,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2OP(=O)(O)OC[C@H]2[C@H]1OC(=O)CCC,0,test,12.254986511689825,12.254986511689825,0.19548110530596752,-4.275464429482547,0.44933378594374007,26.59375,469.3910000000003,445.19900000000024,469.1362493579999,174,0,0.474053905114882,-0.45692076016392635,0.474053905114882,0.45692076016392635,1.28125,2.0625,2.8125,31.20469735821681,10.042344138788255,2.5442893880343234,-2.285872786672122,2.542798159113528,-2.3686116179249144,7.4700583280270285,-0.1570359250215269,3.2911933718577555,1.6719410796917218,1061.164564428972,22.88010440969447,17.540655127317287,18.435082318317196,15.324830281766312,10.306569443137064,11.802014558147397,7.477602775919459,8.883731720401105,5.082862207553162,6.03241788836437,3.6360475792280917,4.526027317103379,-2.4400000000000004,17495013.06275113,22.74322477044835,9.19939514016865,4.523321583682664,182.59466041017293,19.683926114358904,6.3273200747645415,35.6036350040374,5.907179729351506,0.0,13.79200241108402,23.203668339358632,19.516983847772952,0.0,0.0,13.847474399381248,12.841643245852019,12.841643245852019,18.85210808543885,37.568754486851184,36.68092285665454,0.0,19.51903521063298,5.917906046161393,58.15265517890367,11.923670568519249,12.654640149529083,0.0,0.0,5.316788604006331,5.817862777835028,0.0,7.822697123132171,55.289806912285236,32.675342884098704,5.917906046161393,45.75866206182016,12.654640149529083,0.0,11.16387793838399,0.0,163.98999999999998,38.3318027450638,19.047534255827447,0.0,24.75274609462546,30.42634280716202,0.0,17.22173979732044,0.0,13.847474399381248,20.268724166847953,18.521220231023733,34.85894048497767,0.0,46.569674186443024,2.7038937422739733,0.6380956973838929,-1.0587925516485595,0.0,1.5012349822904465,3.534640109984315,-4.275464429482547,0.6111111111111112,32,2,13,0,2,2,0,2,2,11,2,14,7,0,2,2,4,1.8950999999999996,107.91100000000003,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_57,O=S(=O)(O)c1c(/N=N/c2c(O)ccc3ccccc23)ccc2ccccc12,1,test,11.962834239807545,11.962834239807545,0.01061649659863928,-4.53332829428067,0.3700957572588196,12.185185185185185,378.4090000000001,364.2970000000002,378.067427928,134,0,0.2968729623690877,-0.5055931440538777,0.5055931440538777,0.2968729623690877,0.7037037037037037,1.2962962962962963,2.0,32.23978464680876,10.090061671686833,2.193790805753418,-2.0728540196658587,2.377975462115056,-1.9924315148400304,7.85831303058486,0.47691268747686444,2.655386093620435,1.9408580662726456,1314.377216028312,19.018297090128673,13.941802483666935,14.758299064594661,12.948508308423072,8.066919801075429,9.506983129876067,5.964445668867442,7.322826638987622,4.253796424818397,5.198755369915794,3.0339310718859274,3.8708864477753213,-3.2899999999999983,1520803.34508267,17.14028529594108,6.458543311996875,3.1384196557157535,154.7214739957571,5.106527394840706,22.0197678581688,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,10.228500251258795,60.6636706846161,22.90518256585281,10.772448428929591,0.0,18.077074252860008,43.03779626625986,0.0,0.0,10.228500251258795,4.895483475517775,0.0,72.79640482153933,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,18.077074252860008,10.118126859033554,0.0,0.0,87.92038854831591,0.0,21.544896857859182,0.0,99.32000000000001,10.118126859033554,18.077074252860008,0.0,22.0197678581688,16.158672643394386,5.386224214464796,12.13273413692322,48.53093654769288,12.13273413692322,10.228500251258795,0.0,33.63823365847717,0.0,-0.31566993155286727,20.811886492519157,0.21396347736625576,-0.07718075501805677,20.512095352489023,0.0,0.0,-4.53332829428067,0.0,27,2,6,0,0,0,4,0,4,5,2,7,3,0,0,0,4,5.360700000000003,103.55140000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_131,O=S(=O)(O)c1ccc(/N=N/c2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,0,test,11.812000905296012,11.812000905296012,0.11518992534775396,-4.615533724649433,0.2979816343479932,12.709677419354838,458.4730000000002,444.36100000000033,458.024242788,158,0,0.29471997518061693,-0.5049568041222353,0.5049568041222353,0.29471997518061693,0.5806451612903226,1.064516129032258,1.6451612903225807,32.241217790636405,10.089184714294435,2.196464542339117,-2.0865469473078067,2.4003943801307273,-1.9889644753965277,7.859341895945248,0.47865081818461847,2.7120409615785364,1.9258182553616052,1595.2308132777728,22.38854057813175,15.536410681368857,17.16940384322431,14.57051677635122,8.703618132142413,11.583744789743696,6.566560304316668,9.34647847488419,4.640415250608202,6.44580175922739,3.277777638100586,4.690157129158142,-3.3799999999999986,7076257.276950717,20.875140337232576,7.391564873774082,3.8641167615527423,176.3501100057977,5.106527394840706,15.478353225719111,5.749511833283905,0.0,20.236253718067108,0.0,9.105499747380728,0.0,16.835593968657875,10.228500251258795,48.53093654769288,18.19910120538483,21.544896857859182,5.687386274683562,31.047621110879305,53.15592312529342,0.0,0.0,10.228500251258795,9.79096695103555,0.0,66.73003775307771,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,31.047621110879305,20.236253718067108,0.0,0.0,86.74950495537207,0.0,21.544896857859182,0.0,153.68999999999997,25.131737193584883,31.047621110879305,0.0,38.178440501563195,5.386224214464796,12.13273413692322,24.26546827384644,30.33183534230805,0.0,10.228500251258795,0.0,65.8836003441065,0.0,-0.7447292719505909,19.334878959599607,-0.0016420356722932627,-0.3420262240698746,15.79184618881951,0.0,0.0,-9.088594627499521,0.0,31,3,9,0,0,0,4,0,4,7,3,11,4,0,0,0,4,4.607400000000004,113.36600000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_4,O=S(=O)(O)c1ccc(/N=N/c2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,1,test,11.812000905296012,11.812000905296012,0.11518992534775396,-4.615533724649433,0.2979816343479932,12.709677419354838,458.4730000000002,444.36100000000033,458.024242788,158,0,0.29471997518061693,-0.5049568041222353,0.5049568041222353,0.29471997518061693,0.5806451612903226,1.064516129032258,1.6451612903225807,32.241217790636405,10.089184714294435,2.196464542339117,-2.0865469473078067,2.4003943801307273,-1.9889644753965277,7.859341895945248,0.47865081818461847,2.7120409615785364,1.9258182553616052,1595.2308132777728,22.38854057813175,15.536410681368857,17.16940384322431,14.57051677635122,8.703618132142413,11.583744789743696,6.566560304316668,9.34647847488419,4.640415250608202,6.44580175922739,3.277777638100586,4.690157129158142,-3.3799999999999986,7076257.276950717,20.875140337232576,7.391564873774082,3.8641167615527423,176.3501100057977,5.106527394840706,15.478353225719111,5.749511833283905,0.0,20.236253718067108,0.0,9.105499747380728,0.0,16.835593968657875,10.228500251258795,48.53093654769288,18.19910120538483,21.544896857859182,5.687386274683562,31.047621110879305,53.15592312529342,0.0,0.0,10.228500251258795,9.79096695103555,0.0,66.73003775307771,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,31.047621110879305,20.236253718067108,0.0,0.0,86.74950495537207,0.0,21.544896857859182,0.0,153.68999999999997,25.131737193584883,31.047621110879305,0.0,38.178440501563195,5.386224214464796,12.13273413692322,24.26546827384644,30.33183534230805,0.0,10.228500251258795,0.0,65.8836003441065,0.0,-0.7447292719505909,19.334878959599607,-0.0016420356722932627,-0.3420262240698746,15.79184618881951,0.0,0.0,-9.088594627499521,0.0,31,3,9,0,0,0,4,0,4,7,3,11,4,0,0,0,4,4.607400000000004,113.36600000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_109,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0,test,12.619319003456173,12.619319003456173,0.3125193191135469,-0.43772179800625177,0.20624404454316794,13.906976744186046,604.6970000000003,560.3450000000004,604.2995956079999,238,0,0.33790235572424115,-0.49268769335895907,0.49268769335895907,0.33790235572424115,0.5581395348837209,0.9069767441860465,1.2093023255813953,16.548364698489507,10.153960342540966,2.200044085154227,-2.214025849077354,2.3895814742431085,-2.323217841125688,5.914444243864255,0.047506710900801025,3.275845837593619,1.3630492503661935,1063.5761817673456,31.191659197566096,26.064485765449074,26.064485765449074,20.878803615703525,14.27484913715165,14.27484913715165,9.843810240981329,9.843810240981329,7.185669797773802,7.185669797773802,4.942175608057935,4.942175608057935,-3.9000000000000004,2952598965.1001067,33.60029303638979,17.27307255246195,9.291902103634063,253.1676397221168,47.69472309210135,0.0,22.99804733313562,11.49902366656781,0.0,11.938610575903697,0.0,9.589074368143644,0.0,0.0,0.0,56.617445954449614,26.1790256236503,66.99945216008501,47.483977998544034,11.938610575903697,0.0,9.799819461700954,0.0,19.26246486877803,95.14108761216647,35.392371257240434,0.0,34.49707099970343,28.421177722800294,0.0,34.49707099970343,0.0,116.87951764977112,9.473725907600098,0.0,39.978442220315664,24.26546827384644,0.0,0.0,0.0,114.46000000000002,11.938610575903697,9.589074368143644,0.0,0.0,58.83773791212325,58.531003304253474,42.65878524766519,24.26546827384644,0.0,9.799819461700954,37.89490363040039,42.91357414405729,0.0,30.011950863665305,0.0,0.6834184292932151,1.5833193802084031,6.338906347430435,2.4965728408807086,6.101761475157172,9.037163185974132,0.5483870967741935,43,0,12,0,1,1,2,0,2,12,0,12,16,0,1,1,3,3.539900000000002,159.49199999999965,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Drug_222,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0,test,12.200590356512976,12.200590356512976,0.024904809145880558,-0.6129572940287229,0.7885404127535282,16.772727272727273,302.28200000000004,288.17,302.079038168,114,0,0.17390922533938505,-0.5076785670448518,0.5076785670448518,0.17390922533938505,1.1363636363636365,1.9090909090909092,2.590909090909091,16.494145009720604,9.950413994511726,2.306693739608377,-2.2594023114110446,2.4208564308728433,-2.200179113359183,6.0228940421953014,0.08441441220264478,2.453550431823271,1.983603041376441,752.5415177479614,15.853006672199017,11.737594054215768,11.737594054215768,10.49040230064194,6.620354605548898,6.620354605548898,5.003111651921582,5.003111651921582,3.5596687024630005,3.5596687024630005,2.518377998047745,2.518377998047745,-2.89,96144.82722142669,14.06439713611295,5.142068505558545,2.2822697542946284,125.71374844526379,24.793308092122217,28.91595337929701,17.28226861293275,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,17.696185628620217,12.13273413692322,13.530619164203543,29.587845276194038,5.783244946364939,0.0,0.0,0.0,12.524788010674312,7.109797541277533,41.45873832570204,0.0,28.747559166419524,9.473725907600098,0.0,28.747559166419524,0.0,28.212624672164587,0.0,0.0,28.446228178140124,30.33183534230805,0.0,0.0,0.0,96.22000000000001,6.103966387748303,20.11411936859394,0.0,40.76556539412356,11.3129633249809,6.06636706846161,19.242531678200752,12.13273413692322,0.0,0.0,9.473725907600098,10.658062260193843,0.0,12.200590356512976,29.102119954093258,0.6591817313345096,-0.40870461121903956,7.1018415165015085,-0.5880524848828423,0.0,1.4416279441324535,0.1875,22,3,6,0,1,1,2,0,2,6,3,6,2,0,0,0,3,2.518500000000001,76.74690000000001,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_170,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0,test,12.608033947407144,12.608033947407144,0.03607789591961641,-0.6715842309145883,0.3863218677445844,41.95652173913044,319.3570000000001,298.189,319.141972772,124,0,0.3155558998811234,-0.6324520626102214,0.6324520626102214,0.3155558998811234,1.3478260869565217,1.9565217391304348,2.5217391304347827,16.642812907345114,9.969222998966874,2.6908389314817778,-2.5100247886140425,2.5167775368680934,-2.583823964881126,5.780761642562597,-0.9105669850899136,3.2712646625911876,1.4395737120834673,584.2611068962284,16.189869965382485,12.999593657500899,12.999593657500899,11.01920518133496,8.107043722528482,8.107043722528482,6.935014319632963,6.935014319632963,5.5975785165234235,5.5975785165234235,4.250543664059537,4.250543664059537,-1.4699999999999998,340146.0996162317,15.080885136281623,5.274671505224205,2.370657383642402,134.3291966369982,24.43384517902759,36.313486867702224,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,30.33183534230805,5.563451491696996,12.841643245852019,13.654553947190108,24.02112933832212,5.9693052879518484,0.0,0.0,0.0,49.155130113554236,13.654553947190108,41.102539858782336,0.0,0.0,0.0,0.0,0.0,0.0,59.772306303332975,14.268263091671919,5.20725302477729,24.32300078371041,30.33183534230805,0.0,0.0,0.0,82.12,11.887211334113243,15.108317603689818,0.0,41.648801637863244,12.841643245852019,5.563451491696996,0.0,19.18040611960041,18.19910120538483,0.0,9.473725907600098,10.916710828436567,0.0,12.434085175736964,22.161992333230607,0.7448207199546489,-1.0885343442932731,8.861391482161684,0.8906557288510741,-0.2855969702695893,1.6978083795246492,0.5882352941176471,23,1,6,0,3,3,1,0,1,5,1,6,4,0,3,3,4,0.9306999999999994,81.17120000000004,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Drug_91,O=C1OC2(c3cc(Br)c(O)cc3Oc3c2cc(Br)c(O)c3[Hg]O)c2ccccc21,0,test,12.795995370370372,12.795995370370372,0.04496987066431446,-2.6790230974076876,0.2635630353372915,18.379310344827587,706.6920000000001,696.612,705.8550552400001,142,0,,,,,0.9655172413793104,1.6896551724137931,2.4482758620689653,,,,,,,,,2.9969478338264954,1.960272677066798,1228.0786792120239,20.499271042140983,14.57087326942385,23.240596389462137,13.879083073745415,8.57498102803746,15.368502207142088,6.738479253785777,12.425347882582,5.2516552931578335,10.270838062011338,3.974173605914141,8.693624413057318,-1.6149350649350644,5199057.150956863,19.354593156763617,6.697474665214056,2.5535205380929487,193.9943316443584,0.0,0.0,0.0,0.0,0.0,195.69057211627558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.526260972557246,40.90139852191494,0.0,0.0,0.0,5.601050810983688,0.0,73.66381447768408,0.0,22.99804733313562,7.809068391864443,0.0,22.99804733313562,31.859887795898697,19.19633831522247,35.368878618398455,0.0,27.048343150859804,51.4100085108961,0.0,0.0,0.0,96.22000000000001,36.60132095255025,18.02157021134244,0.0,22.99804733313562,34.271450436517206,0.0,6.06636706846161,24.26546827384644,12.13273413692322,31.859887795898697,9.473725907600098,23.35571114942891,3.997396034545505,12.795995370370372,20.682711194045517,0.7666271415973807,-0.050051545309481194,11.81272176643291,0.0,0.0,0.0,0.05,29,3,6,0,2,2,3,0,3,6,3,9,1,0,0,0,5,3.805900000000002,105.2799,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_162,C(#CCN1CCCC1)CN1CCCC1,0,test,3.2884722222222225,3.2884722222222225,0.9938888888888888,0.9938888888888888,0.6062400320283747,23.714285714285715,192.30599999999995,172.146,192.16264864,78,0,0.0601590074411937,-0.2923476357148868,0.2923476357148868,0.0601590074411937,0.6428571428571429,1.0,1.3571428571428572,15.13600185759036,10.393584045238848,2.0976393820480594,-2.100575593452407,2.0614233946107507,-2.207536891245591,5.036224062114168,0.3767201851420941,2.8552564666275275,1.6079625304590475,192.21156588239842,9.639981912617825,8.965495002865394,8.965495002865394,6.949489742783179,5.854473377287575,5.854473377287575,4.320062696482994,4.320062696482994,3.1276940746094044,3.1276940746094044,2.2168855468916577,2.2168855468916577,-0.52,3571.925839751037,10.013408626110316,5.382889997853056,3.006107788085938,87.26084471139978,0.0,0.0,0.0,0.0,0.0,0.0,9.799819461700954,0.0,0.0,0.0,11.840868637711289,51.862312115354335,0.0,13.08951281182515,0.0,0.0,0.0,9.799819461700954,0.0,25.683286491704038,39.26853843547545,0.0,0.0,11.840868637711289,0.0,0.0,0.0,0.0,49.0683578971764,0.0,11.840868637711289,25.683286491704038,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,13.08951281182515,51.862312115354335,0.0,0.0,21.640688099412245,0.0,0.0,0.0,4.9106774376417235,0.0,0.0,6.576944444444445,0.0,5.475416666666667,7.036961451247166,0.0,0.8333333333333334,14,0,2,0,2,2,0,0,0,2,0,2,2,0,2,2,2,1.1814,59.124000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
